id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint
164014354,12000,12000,12000, 36 months,0.1774,432.27,C,C5,Owner,10+ years,RENT,100000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,370xx,TN,17,1,43990,695,699,0,13,,8,0,3743,0.244,24,w,11745.13,11745.13,414.53,414.53,254.87,159.66,0,0,0,43881,0,43910,43850,689,685,0,50,1,Individual,,,
164135987,14000,14000,14000, 60 months,0.0881,289.33,A,A5,Correctional officer 3,10+ years,MORTGAGE,83000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,985xx,WA,21.27,0,43894,660,664,2,,65,10,1,13654,0.683,27,w,13851.14,13851.14,279.05,279.05,148.86,130.19,0,0,0,43881,289.33,43910,43850,664,660,0,,1,Individual,,,
163875615,15000,15000,15000, 36 months,0.1171,496.14,B,B3,bus operator,10+ years,RENT,62000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,071xx,NJ,19.88,1,35156,670,674,0,21,,14,0,17684,0.408,34,w,14650.24,14650.24,481.5,481.5,349.76,131.74,0,0,0,43881,0,43910,43850,674,670,0,,1,Individual,,,
163957995,5000,5000,5000, 36 months,0.1171,165.38,B,B3,inside sales,10+ years,RENT,65000,Not Verified,44184,Current,n,other,Other,331xx,FL,35.14,0,44111,745,749,0,,,14,0,18021,0.235,36,w,4883.41,4883.41,160.5,160.5,116.59,43.91,0,0,0,43881,0,43910,43850,749,745,0,,1,Joint App,115000,28.28,Not Verified
163573508,22325,22325,22325, 36 months,0.0881,707.96,A,A5,Major,10+ years,MORTGAGE,181000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,120xx,NY,24.72,1,44167,715,719,1,16,,20,0,50865,0.344,36,w,21860.85,21860.85,693.61,693.61,464.15,229.46,0,0,0,43881,710,43910,43850,714,710,0,,1,Individual,,,
164143728,5600,5600,5600, 36 months,0.1774,201.73,C,C5,Director of I.T.,3 years,MORTGAGE,110000,Not Verified,44184,Fully Paid,n,home_improvement,Home improvement,765xx,TX,12.22,2,36708,690,694,0,21,,10,0,2439,0.139,81,w,0,0,5678.571225,5678.57,5600,78.57,0,0,0,43850,1686.85,,43881,694,690,0,21,1,Individual,,,
162899643,6000,6000,6000, 36 months,0.1524,208.7,C,C2,Trader,10+ years,RENT,150000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,606xx,IL,24.63,0,43987,700,704,0,80,76,12,1,9600,0.701,17,w,5867.5,5867.5,201.08,201.08,132.5,68.58,0,0,0,43881,0,43910,43850,699,695,0,,1,Individual,,,
164149167,25000,25000,25000, 36 months,0.0702,772.16,A,A2,Project Manager,10+ years,MORTGAGE,84000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,801xx,CO,30.21,0,36130,715,719,1,,,13,0,35190,0.542,25,w,24374.09,24374.09,757.54,757.54,625.91,131.63,0,0,0,43881,0,43910,43850,764,760,0,,1,Individual,,,
162652176,37875,37875,37875, 60 months,0.1033,810.9,B,B1,Chef de Cuisine ,2 years,MORTGAGE,60000,Verified,44184,Fully Paid,n,major_purchase,Major purchase,606xx,IL,1,0,36708,770,774,0,,,4,0,2550,0.131,9,w,0,0,37908.68417,37908.68,37875,33.68,0,0,0,43850,37941.28,,43850,774,770,0,,1,Individual,,,
164137332,40000,40000,40000, 36 months,0.0646,1225.24,A,A1,"VP, International",5 years,RENT,295000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,100xx,NY,8.76,1,44013,680,684,0,8,,11,0,55248,0.519,20,w,38990.09,38990.09,1203.71,1203.71,1009.91,193.8,0,0,0,43881,0,43910,43850,689,685,0,,1,Individual,,,
164076766,10000,10000,10000, 36 months,0.124,334.06,B,B4,THP Dispatcher,1 year,RENT,35000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,383xx,TN,11.49,0,44057,695,699,1,41,,11,0,5790,0.349,11,w,9769.27,9769.27,323.73,323.73,230.73,93,0,0,0,43881,0,43910,43850,704,700,0,,1,Individual,,,
163927475,8000,8000,8000, 36 months,0.0819,251.4,A,A4,Auto Damage Appaiser,5 years,MORTGAGE,89500,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,023xx,MA,36.95,0,33635,765,769,4,,,19,0,31544,0.213,39,w,7803.2,7803.2,245.94,245.94,196.8,49.14,0,0,0,43881,0,43910,43881,774,770,0,,1,Individual,,,
163493102,12000,12000,12000, 36 months,0.1774,432.27,C,C5,Sr. Director of business development ,< 1 year,RENT,84500,Source Verified,44184,Current,n,credit_card,Credit card refinancing,328xx,FL,12.38,1,43928,665,669,0,4,,11,0,13459,0.497,19,w,11745.13,11745.13,414.53,414.53,254.87,159.66,0,0,0,43881,0,43910,43850,674,670,3,4,1,Individual,,,
164149162,5750,5750,5750, 36 months,0.1171,190.19,B,B3,Educator,10+ years,MORTGAGE,70000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,492xx,MI,30.34,0,44015,730,734,1,,,10,0,7453,0.336,21,w,5115.92,5115.92,684.58,684.58,634.08,50.5,0,0,0,43881,0,43910,43850,779,775,0,,1,Individual,,,
164144099,5250,5250,5250, 36 months,0.0881,166.49,A,A5,Director of CS,3 years,RENT,102000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,775xx,TX,18.04,0,44019,700,704,2,54,,14,0,8860,0.276,22,w,5122.05,5122.05,162.64,162.64,127.95,34.69,0,0,0,43881,0,43910,43850,704,700,0,54,1,Individual,,,
164154237,20000,20000,20000, 60 months,0.1308,455.89,B,B5,Inspector,10+ years,OWN,80000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,891xx,NV,20.06,0,36708,685,689,0,,112,8,1,16517,0.502,10,w,19762.11,19762.11,434.09,434.09,237.89,196.2,0,0,0,43881,0,43910,43850,694,690,0,,1,Individual,,,
163824587,14000,14000,14000, 36 months,0.1862,510.5,D,D1,Technical Solutions Engineer,3 years,MORTGAGE,90000,Verified,44184,Current,n,debt_consolidation,Debt consolidation,601xx,IL,28.69,0,44108,670,674,0,67,,13,0,15929,0.664,47,w,13706.73,13706.73,488.78,488.78,293.27,195.51,0,0,0,43881,0,43910,43850,679,675,0,69,1,Individual,,,
164137786,4850,4850,4850, 36 months,0.1695,172.8,C,C4,Supply Chain Analyst II,10+ years,MORTGAGE,63000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,757xx,TX,13.66,0,43932,665,669,2,45,,7,0,2429,0.565,9,w,4745.71,4745.71,165.95,165.95,104.29,61.66,0,0,0,43881,0,43910,43850,664,660,0,,1,Individual,,,
164145359,23000,23000,23000, 60 months,0.124,516.29,B,B4,Elementary School Principal ,< 1 year,RENT,96000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,432xx,OH,14.78,0,36039,660,664,1,41,,5,0,21185,0.942,22,w,22335.82,22335.82,1008.81,1008.81,664.18,344.63,0,0,0,43881,516.29,43910,43850,674,670,0,41,1,Individual,,,
164036413,8550,8550,8550, 36 months,0.1524,297.4,C,C2,Banquet captain ,6 years,MORTGAGE,65000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,320xx,FL,10.6,1,43842,675,679,0,17,,9,0,7810,0.441,13,w,8361.18,8361.18,286.54,286.54,188.81,97.72,0,0,0,43881,0,43910,43850,664,660,0,,1,Individual,,,
164129568,20000,20000,20000, 60 months,0.1308,455.89,B,B5,Behavior Technition ,1 year,MORTGAGE,29000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,175xx,PA,35.93,0,44056,770,774,0,,,5,0,3316,0.22,7,w,19762.11,19762.11,434.09,434.09,237.89,196.2,0,0,0,43881,0,43910,43850,799,795,0,,1,Joint App,99000,15.72,Not Verified
163864944,19125,19125,19125, 60 months,0.0819,389.53,A,A4,"Specialist, Affiliate & Digital Trans",10+ years,RENT,85000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,069xx,CT,17.29,0,36831,725,729,0,29,,7,0,4982,0.156,14,w,18866,18866,376.48,376.48,259,117.48,0,0,0,43881,0,43910,43881,719,715,0,,1,Individual,,,
164151462,4800,4800,4800, 36 months,0.0819,150.84,A,A4,Engineer,1 year,RENT,61992,Not Verified,44184,Current,n,credit_card,Credit card refinancing,027xx,MA,25.81,0,35034,730,734,0,62,,8,0,7254,0.344,21,w,4681.92,4681.92,147.56,147.56,118.08,29.48,0,0,0,43881,0,43910,43850,724,720,0,62,1,Individual,,,
164142250,4000,4000,4000, 36 months,0.0819,125.7,A,A4,Dental hygienist ,5 years,OWN,110000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,554xx,MN,9.16,0,43869,720,724,2,29,,11,0,5025,0.155,16,w,3901.6,3901.6,122.97,122.97,98.4,24.57,0,0,0,43881,0,43910,43850,729,725,0,29,1,Individual,,,
164150233,1700,1700,1700, 36 months,0.0756,52.93,A,A3,Cook,10+ years,RENT,40000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,080xx,NJ,16.83,0,43840,785,789,0,,,7,0,1704,0.034,8,w,1557.78,1557.78,151.86,151.86,142.22,9.64,0,0,0,43881,0,43910,43850,789,785,0,,1,Individual,,,
163602322,25525,25525,25525, 60 months,0.1102,555.23,B,B2,Factory worker,3 years,MORTGAGE,100000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,448xx,OH,24.53,0,43893,730,734,0,,,9,0,25319,0.777,28,w,25204.17,25204.17,531.79,531.79,320.83,210.96,0,0,0,43881,0,43910,43850,734,730,0,,1,Joint App,165000,20.04,Source Verified
163629488,6000,6000,6000, 36 months,0.1033,194.54,B,B1,sheet Metal Mechanic,10+ years,MORTGAGE,50000,Source Verified,44184,Current,n,home_improvement,Home improvement,232xx,VA,9.17,0,43868,680,684,0,,,6,0,15778,0.748,12,w,5857.11,5857.11,189.38,189.38,142.89,46.49,0,0,0,43881,0,43910,43850,684,680,0,,1,Individual,,,
164144086,2000,2000,2000, 36 months,0.1171,66.16,B,B3,Administrative Assistant ,5 years,RENT,44695,Source Verified,44184,Current,n,credit_card,Credit card refinancing,285xx,NC,17.48,0,43926,695,699,0,29,,8,0,1629,0.171,30,w,1895.44,1895.44,131.21,131.21,104.56,26.65,0,0,0,43881,66.16,43910,43850,699,695,0,33,1,Individual,,,
164140616,15000,15000,15000, 60 months,0.1612,365.73,C,C3,Asset Protectio ,2 years,RENT,34500,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,430xx,OH,32.07,0,43833,670,674,0,66,45,24,1,17983,0.502,49,w,14835.77,14835.77,345.58,345.58,164.23,181.35,0,0,0,43881,0,43910,43850,669,665,0,,1,Individual,,,
163800344,23000,23000,23000, 60 months,0.1524,550.08,C,C2,Director of Engineering,4 years,MORTGAGE,200000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,920xx,CA,10.32,1,35735,675,679,0,6,,6,0,19033,0.996,18,w,23000,23000,0,0,0,0,0,0,0,,0,43910,43850,679,675,0,70,1,Individual,,,
163943645,19000,19000,19000, 60 months,0.0819,386.99,A,A4,Director of Off-Campus Housing,< 1 year,RENT,80000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,021xx,MA,12.03,0,44111,695,699,0,,,16,0,18952,0.615,31,w,18742.69,18742.69,374.02,374.02,257.31,116.7,0,0,0,43881,0,43910,43850,714,710,0,,1,Individual,,,
164149265,4000,4000,4000, 36 months,0.2055,149.78,D,D2,Stylist,< 1 year,RENT,28000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,765xx,TX,7.03,0,43906,660,664,0,,,4,0,3001,0.75,5,w,3918.72,3918.72,142.93,142.93,81.28,61.65,0,0,0,43881,0,43910,43850,669,665,0,,1,Individual,,,
163252254,14000,14000,14000, 36 months,0.0702,432.41,A,A2,,n/a,RENT,25000,Verified,44184,Current,n,credit_card,Credit card refinancing,834xx,ID,29.81,3,44023,665,669,0,22,,19,0,13827,0.412,30,w,13261.23,13261.23,856.63,856.63,738.77,117.86,0,0,0,43881,432.41,43910,43850,664,660,0,,1,Individual,,,
164141377,31075,31075,31075, 36 months,0.0702,959.79,A,A2,Chief Building Official,10+ years,MORTGAGE,120000,Not Verified,44184,Current,n,moving,Moving and relocation,804xx,CO,31.98,0,43954,775,779,1,78,,11,0,265124,0.059,31,w,30297,30297,941.61,941.61,778,163.61,0,0,0,43881,0,43910,43850,779,775,0,,1,Joint App,180000,22.67,Not Verified
164134873,12000,12000,12000, 60 months,0.1695,297.91,C,C4,Accounts Payable ,3 years,RENT,35000,Not Verified,44184,Fully Paid,n,medical,Medical expenses,381xx,TN,50.99,0,44171,750,754,0,,,9,0,2913,0.205,18,w,0,0,12017.628,12017.63,12000,17.63,0,0,0,43850,12034.58,,43881,744,740,0,,1,Joint App,78000,22.88,Not Verified
164136900,15000,15000,15000, 60 months,0.0819,305.52,A,A4,Master Assembler,10+ years,RENT,54000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,601xx,IL,18.89,0,36281,755,759,0,,,6,0,10574,0.25,20,w,14796.85,14796.85,295.28,295.28,203.15,92.14,0,0,0,43881,0,43910,43850,759,755,0,,1,Individual,,,
164143886,10425,10425,10425, 36 months,0.0881,330.6,A,A5,wine server,1 year,MORTGAGE,42000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,786xx,TX,11.17,0,33025,665,669,0,,,7,0,16991,0.316,12,w,10170.94,10170.94,322.95,322.95,254.06,68.89,0,0,0,43881,0,43910,43850,669,665,0,,1,Individual,,,
163171671,31575,31575,31575, 60 months,0.1033,676.02,B,B1,Assistant Superintendent,10+ years,RENT,60000,Source Verified,44184,Current,n,home_improvement,Home improvement,299xx,SC,0.7,0,44143,770,774,0,,,3,0,201,0.018,8,w,25895.75,25895.75,5898.84,5898.84,5679.25,219.59,0,0,0,43881,0,43910,43850,779,775,0,,1,Joint App,190000,4.35,Source Verified
164145182,10525,10525,10525, 60 months,0.1102,228.95,B,B2,Realtor,10+ years,RENT,34000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,113xx,NY,21.96,0,36678,760,764,0,,,22,0,12301,0.166,37,w,10392.7,10392.7,219.28,219.28,132.3,86.98,0,0,0,43850,228.95,43941,43850,764,760,0,,1,Individual,,,
163512510,15000,15000,15000, 36 months,0.2565,601.57,D,D4,Grounds Superintendent,1 year,MORTGAGE,48000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,305xx,GA,31.65,0,35339,685,689,1,25,,16,0,20660,0.628,51,w,14719.06,14719.06,569.51,569.51,280.94,288.56,0,0,0,43881,0,43910,43850,689,685,0,,1,Individual,,,
164139959,4000,4000,4000, 36 months,0.1033,129.69,B,B1,Experience Team (Front Desk),< 1 year,RENT,38000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,111xx,NY,3.98,0,44111,695,699,0,,,2,0,4144,0.987,9,w,3884.42,3884.42,146.56,146.56,115.58,30.98,0,0,0,43881,0,43910,43850,699,695,0,,1,Individual,,,
164136332,35000,35000,35000, 36 months,0.1171,1157.66,B,B3,GENERAL MANAGER,10+ years,MORTGAGE,133000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,077xx,NJ,24.81,0,43893,700,704,0,,,15,0,171291,0.812,38,w,34183.88,34183.88,1123.51,1123.51,816.12,307.39,0,0,0,43881,0,43910,43850,704,700,0,,1,Individual,,,
164147996,5300,5300,5300, 36 months,0.0819,166.55,A,A4,Line Technician Group Leader,10+ years,MORTGAGE,62000,Not Verified,44184,Current,n,home_improvement,Home improvement,138xx,NY,18.91,0,44047,700,704,1,,,7,0,18419,0.616,32,w,5169.62,5169.62,162.93,162.93,130.38,32.55,0,0,0,43881,0,43910,43850,714,710,0,,1,Individual,,,
163950577,10000,10000,10000, 36 months,0.1033,324.23,B,B1,Head technician ,4 years,RENT,52000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,945xx,CA,8.08,0,43933,665,669,0,24,,7,0,6823,0.546,17,w,9481.14,9481.14,639.85,639.85,518.86,120.99,0,0,0,43881,324.23,43910,43850,674,670,0,24,1,Individual,,,
163311933,6000,6000,6000, 36 months,0.1524,208.7,C,C2,Service Technician ,10+ years,RENT,60000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,432xx,OH,3.34,1,36831,675,679,0,9,,6,0,3933,0.199,11,w,5867.5,5867.5,201.08,201.08,132.5,68.58,0,0,0,43881,0,43910,43850,684,680,0,9,1,Individual,,,
164114359,40000,40000,40000, 36 months,0.1033,1296.9,B,B1,Superintendent,5 years,MORTGAGE,135000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,919xx,CA,17.97,0,43896,660,664,0,,,15,0,35311,0.817,29,w,39047.43,39047.43,1262.47,1262.47,952.57,309.9,0,0,0,43881,0,43910,43850,679,675,0,,1,Individual,,,
163994057,12600,12600,12600, 36 months,0.1774,453.88,C,C5,Underwriting Operations Associate,1 year,MORTGAGE,100000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,109xx,NY,8.83,1,43896,685,689,0,21,,9,0,8840,0.556,12,w,12332.39,12332.39,435.25,435.25,267.61,167.64,0,0,0,43881,0,43910,43850,689,685,0,50,1,Individual,,,
163099525,12000,12000,12000, 36 months,0.0646,367.57,A,A1,,n/a,MORTGAGE,52000,Verified,44184,Current,n,credit_card,Credit card refinancing,334xx,FL,18.86,0,30407,805,809,0,,,13,0,11117,0.141,21,w,11697.03,11697.03,361.11,361.11,302.97,58.14,0,0,0,43881,0,43910,43850,809,805,0,,1,Individual,,,
164146854,7000,7000,7000, 36 months,0.0819,219.97,A,A4,Research Study Coordinator,3 years,RENT,55000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,750xx,TX,22.52,0,43896,775,779,1,,,10,0,16687,0.22,29,w,6827.81,6827.81,215.19,215.19,172.19,42.99,0,0,0,43881,0,43910,43850,779,775,0,,1,Individual,,,
164127960,30000,30000,30000, 60 months,0.1695,744.78,C,C4,plane captain ,10+ years,OWN,77000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,783xx,TX,20.92,0,44141,760,764,3,,,10,0,1510,0.02,33,w,29678.97,29678.97,702.4,702.4,321.03,381.37,0,0,0,43881,0,43910,43850,764,760,0,,1,Individual,,,
164087686,6700,6700,6700, 36 months,0.2305,259.53,D,D3,product finisher,5 years,OWN,50000,Verified,44184,Current,n,credit_card,Credit card refinancing,750xx,TX,28.4,1,34060,670,674,0,2,,7,0,6081,0.419,18,w,6569.17,6569.17,246.66,246.66,130.83,115.83,0,0,0,43881,0,43910,43850,684,680,0,32,1,Individual,,,
163665647,5250,5250,5250, 36 months,0.0756,163.46,A,A3,Hairstylist ,10+ years,RENT,58000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,891xx,NV,35.63,0,43929,775,779,1,,,13,0,2473,0.052,20,w,4983.98,4983.98,323.61,323.61,266.02,57.59,0,0,0,43881,163.46,43910,43850,779,775,0,,1,Individual,,,
164143842,5300,5300,5300, 36 months,0.0819,166.55,A,A4,,< 1 year,MORTGAGE,150000,Not Verified,44184,Current,n,small_business,Business,370xx,TN,12.46,1,31017,750,754,0,7,,10,0,18348,0.292,18,w,5169.62,5169.62,162.93,162.93,130.38,32.55,0,0,0,43881,0,43910,43850,754,750,0,,1,Joint App,225000,11.51,Not Verified
164140113,12000,12000,12000, 36 months,0.2055,449.34,D,D2,Echocardiographer,< 1 year,RENT,65000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,836xx,ID,15.79,0,43898,675,679,1,50,,21,0,9042,0.807,39,w,11756.16,11756.16,428.79,428.79,243.84,184.95,0,0,0,43881,0,43910,43850,679,675,0,50,1,Individual,,,
163922215,4200,4200,4200, 36 months,0.0646,128.65,A,A1,Property Manager,1 year,RENT,46800,Not Verified,44184,Current,n,credit_card,Credit card refinancing,305xx,GA,22.44,0,44051,775,779,0,,,12,0,3605,0.288,23,w,4093.96,4093.96,126.39,126.39,106.04,20.35,0,0,0,43881,0,43910,43850,769,765,0,,1,Individual,,,
162898045,20000,20000,20000, 60 months,0.2055,536.02,D,D2,HR Manager,10+ years,MORTGAGE,65120,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,936xx,CA,30.46,0,44146,690,694,0,,,12,0,17570,0.896,20,w,19806.48,19806.48,501.77,501.77,193.52,308.25,0,0,0,43881,0,43910,43850,694,690,0,,1,Individual,,,
164129104,15950,15950,15950, 36 months,0.1171,527.57,B,B3,General Manager,2 years,MORTGAGE,80000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,774xx,TX,26.79,0,44047,700,704,0,37,,12,0,25411,0.527,34,w,15578.08,15578.08,512.01,512.01,371.92,140.09,0,0,0,43881,0,43910,43850,704,700,0,,1,Individual,,,
164131064,21275,21275,21275, 60 months,0.1862,547.45,D,D1,Welder,6 years,MORTGAGE,55000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,836xx,ID,33.47,0,44084,680,684,1,,90,12,1,20611,0.775,30,w,20760.72,20760.72,1061.89,1061.89,514.28,547.61,0,0,0,43881,1094.9,43910,43850,684,680,0,,1,Joint App,103000,21.15,Not Verified
164144124,13200,13200,13200, 60 months,0.1102,287.14,B,B2,Account Clerk 3,4 years,MORTGAGE,49400,Not Verified,44184,Current,n,credit_card,Credit card refinancing,936xx,CA,17.03,0,43930,730,734,1,40,,12,0,2396,0.082,24,w,13034.08,13034.08,275.02,275.02,165.92,109.1,0,0,0,43881,0,43910,43850,734,730,0,40,1,Individual,,,
163968679,5300,5300,5300, 36 months,0.1308,178.79,B,B5,Pre-k classroom lead,10+ years,RENT,42000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,972xx,OR,21.09,0,43867,660,664,1,33,,11,0,4894,0.229,18,w,5178.98,5178.98,173.01,173.01,121.02,51.99,0,0,0,43881,0,43910,43850,664,660,2,40,1,Individual,,,
164120033,35000,35000,35000, 60 months,0.1524,837.07,C,C2,RN,10+ years,OWN,120000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,351xx,AL,28.63,1,33909,665,669,0,12,,23,0,58842,0.808,33,w,34607.43,34607.43,792.62,792.62,392.57,400.05,0,0,0,43881,0,43910,43881,724,720,0,,1,Individual,,,
163813966,16100,16100,16100, 36 months,0.1171,532.53,B,B3,Operator,5 years,OWN,64999,Source Verified,44184,Current,n,credit_card,Credit card refinancing,291xx,SC,28.91,0,44054,675,679,1,,,15,0,18158,0.796,21,w,15724.58,15724.58,516.82,516.82,375.42,141.4,0,0,0,43881,0,43910,43850,694,690,0,,1,Individual,,,
164129523,15000,15000,15000, 60 months,0.2055,402.02,D,D2,Analysis,7 years,MORTGAGE,120000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,852xx,AZ,0.59,1,36161,680,684,0,7,,3,0,2283,0.126,11,w,14854.85,14854.85,376.33,376.33,145.15,231.19,0,0,0,43881,0,43910,43881,674,670,0,,1,Individual,,,
164137766,5850,5850,5850, 36 months,0.2305,226.61,D,D3,Delinquent Tax Collector,4 years,RENT,44262,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,890xx,NV,18.25,0,43930,660,664,1,37,93,17,1,4708,0.654,46,w,5761.98,5761.98,215.37,215.37,88.02,127.35,0,0,0,43881,226.61,43910,43850,654,650,1,37,1,Individual,,,
164145134,23000,23000,23000, 60 months,0.1102,500.31,B,B2,Call center manager,10+ years,MORTGAGE,105600,Source Verified,44184,Current,n,other,Other,337xx,FL,12.68,0,27973,735,739,0,,113,9,1,5310,0.244,14,w,22710.91,22710.91,479.19,479.19,289.09,190.1,0,0,0,43881,0,43910,43850,739,735,0,,1,Individual,,,
164127661,10000,10000,10000, 36 months,0.1033,324.23,B,B1,Sales person,10+ years,RENT,28000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,109xx,NY,30.65,0,43834,735,739,0,,,6,0,10872,0.388,10,w,9761.85,9761.85,315.62,315.62,238.15,77.47,0,0,0,43881,0,43910,43850,739,735,0,,1,Individual,,,
163648200,15000,15000,15000, 60 months,0.0819,305.52,A,A4,,n/a,RENT,31000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,112xx,NY,12.16,0,43923,765,769,2,,,13,0,9778,0.158,23,w,14796.85,14796.85,295.28,295.28,203.15,92.14,0,0,0,43881,0,43910,43850,774,770,0,,1,Individual,,,
163968773,10800,10800,10800, 36 months,0.2305,418.35,D,D3,Professor,3 years,MORTGAGE,82000,Verified,44184,Current,n,debt_consolidation,Debt consolidation,770xx,TX,30.97,1,29434,660,664,1,4,,13,0,24290,0.429,21,w,10589.1,10589.1,397.61,397.61,210.9,186.71,0,0,0,43881,0,43910,43850,674,670,0,,1,Individual,,,
163710348,32875,32875,32875, 36 months,0.1774,1184.23,C,C5,Teacher,< 1 year,MORTGAGE,92000,Verified,44184,Current,n,debt_consolidation,Debt consolidation,070xx,NJ,37.52,0,43892,740,744,1,30,,19,0,20801,0.251,36,w,32176.77,32176.77,1135.63,1135.63,698.23,437.4,0,0,0,43881,0,43910,43850,744,740,0,,1,Individual,,,
163667382,4800,4800,4800, 36 months,0.0881,152.22,A,A5,,n/a,MORTGAGE,33000,Not Verified,44184,Current,n,other,Other,551xx,MN,9.93,0,43930,715,719,0,,,7,0,2865,0.249,14,w,4547.43,4547.43,300.92,300.92,252.57,48.35,0,0,0,43881,152.22,43910,43850,719,715,0,,1,Individual,,,
163176196,10800,10800,10800, 60 months,0.1102,234.93,B,B2,HR Case Manager,6 years,MORTGAGE,100000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,488xx,MI,20.84,0,44015,755,759,0,,,9,0,14814,0.379,37,w,10664.25,10664.25,225.01,225.01,135.75,89.26,0,0,0,43881,0,43910,43850,764,760,0,,1,Individual,,,
164126984,15000,15000,15000, 36 months,0.1524,521.75,C,C2,,n/a,MORTGAGE,44000,Verified,44184,Current,n,credit_card,Credit card refinancing,838xx,ID,23.27,0,32448,695,699,1,,,12,0,35678,0.556,32,w,14668.75,14668.75,502.7,502.7,331.25,171.45,0,0,0,43881,0,43910,43850,699,695,0,,1,Individual,,,
163694322,31000,31000,31000, 60 months,0.143,726.15,C,C1,Attorney,5 years,OWN,110000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,080xx,NJ,18.67,0,44049,715,719,0,,,7,0,14357,0.424,34,w,30643.27,30643.27,689.21,689.21,356.73,332.48,0,0,0,43881,0,43910,43850,719,715,0,,1,Individual,,,
163944138,30000,30000,30000, 60 months,0.1862,771.96,D,D1,Accountant,10+ years,MORTGAGE,95000,Not Verified,44184,Current,n,major_purchase,Major purchase,170xx,PA,24.73,0,43922,695,699,0,,,15,0,49146,0.779,23,w,29693.54,29693.54,725.41,725.41,306.46,418.95,0,0,0,43881,0,43910,43850,699,695,0,,1,Individual,,,
163813360,7000,7000,7000, 60 months,0.2055,187.61,D,D2,Supervisor,6 years,MORTGAGE,42500,Not Verified,44184,Current,n,home_improvement,Home improvement,462xx,IN,23.81,0,44179,680,684,0,,66,7,1,6007,0.578,14,w,6932.26,6932.26,175.62,175.62,67.74,107.88,0,0,0,43881,0,43910,43850,684,680,0,,1,Individual,,,
